,LOC,ZC,CITY,LAT,LONG,num_calls,SPLIT_CITY,STATE
1232,Club/Bar/Restaurant,11385,RIDGEWOOD,40.70923327,-73.90689374,20,QUEENS,NY
1233,Club/Bar/Restaurant,10033,NEW YORK,40.85072806,-73.93650912,76,MANHATTAN,NY
1234,Club/Bar/Restaurant,10040,NEW YORK,40.8549922,-73.92982479,11,MANHATTAN,NY
1235,Club/Bar/Restaurant,10009,NEW YORK,40.727594,-73.98529401,11,MANHATTAN,NY
1236,Club/Bar/Restaurant,11417,OZONE PARK,40.67834635,-73.83190727,16,QUEENS,NY
1237,Club/Bar/Restaurant,10036,NY,40.76359778,-73.99699657,42,MANHATTAN,NY
1238,Club/Bar/Restaurant,10009,NEW YORK,40.73003889,-73.98064627,19,MANHATTAN,NY
1239,Club/Bar/Restaurant,10002,NEW YORK,40.72109465,-73.98728323,11,MANHATTAN,NY
1240,Club/Bar/Restaurant,11249,,40.71307855,-73.96660131,11,BROOKLYN,NY
1241,Club/Bar/Restaurant,11222,,40.73677571,-73.95532748,80,BROOKLYN,NY
1242,Club/Bar/Restaurant,11106,ASTORIA,40.75566577,-73.92496642,172,QUEENS,NY
1243,Club/Bar/Restaurant,10040,NEW YORK,40.85687943,-73.93253402,18,MANHATTAN,NY
1244,Club/Bar/Restaurant,10022,NEW YORK,40.75926849,-73.97114798,80,MANHATTAN,NY
1245,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,40.75557799,-73.88508195,11,QUEENS,NY
1246,Club/Bar/Restaurant,10003,NEW YORK,40.73523231,-73.9828206,17,MANHATTAN,NY
1247,Club/Bar/Restaurant,10034,NEW YORK,40.8660547,-73.91929936,10,MANHATTAN,NY
1248,Club/Bar/Restaurant,11211,,40.71783505,-73.95772468,13,BROOKLYN,NY
1249,Club/Bar/Restaurant,10010,NEW YORK,40.74073263,-73.98176185,22,MANHATTAN,NY
1250,Club/Bar/Restaurant,11249,,40.72224356,-73.95889437,,BROOKLYN,NY
1251,Club/Bar/Restaurant,10025,NEW YORK,40.7938383,-73.97053709,14,MANHATTAN,NY
1252,Club/Bar/Restaurant,10037,NEW YORK,40.81056065,-73.93924954,14,MANHATTAN,NY
1253,Club/Bar/Restaurant,10470,BRONX,40.90011529,-73.86765342,12,BRONX,NY
1254,Club/Bar/Restaurant,11249,,40.71662604,-73.96179814,38,BROOKLYN,NY
1255,Club/Bar/Restaurant,11209,,40.62269783,-74.02540685,10,BROOKLYN,NY
1256,Club/Bar/Restaurant,11385,RIDGEWOOD,40.70930472,-73.90699824,27,QUEENS,NY
1257,Club/Bar/Restaurant,11205,,40.68928026,-73.95507804,24,BROOKLYN,NY
1258,Club/Bar/Restaurant,11377,WOODSIDE,40.75737639,-73.90367891,22,QUEENS,NY
1259,Club/Bar/Restaurant,10034,NEW YORK,40.86597801,-73.91953085,83,MANHATTAN,NY
1260,Club/Bar/Restaurant,10304,STATEN ISLAND,40.62594784,-74.07520116,13,STATEN ISLAND,NY
1261,Club/Bar/Restaurant,10002,NEW YORK,40.71718124,-73.99547634,13,MANHATTAN,NY
1262,Club/Bar/Restaurant,11385,RIDGEWOOD,40.70137091,-73.90524211,28,QUEENS,NY
1263,Club/Bar/Restaurant,10038,NEW YORK,40.70996512,-74.00721759,22,MANHATTAN,NY
1264,Club/Bar/Restaurant,11222,,40.72774509,-73.94213564,21,BROOKLYN,NY
1265,Club/Bar/Restaurant,10025,NEW YORK,40.80058622,-73.9656147,15,MANHATTAN,NY
1266,Club/Bar/Restaurant,11420,SOUTH OZONE PARK,40.67962258,-73.82092935,10,QUEENS,NY
1267,Club/Bar/Restaurant,11412,SAINT ALBANS,40.69572285,-73.76158885,23,QUEENS,NY
1268,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.75416793,-73.93059513,104,QUEENS,NY
1269,Club/Bar/Restaurant,10033,NEW YORK,40.8450841,-73.93499288,88,MANHATTAN,NY
1270,Club/Bar/Restaurant,10027,NY,40.80729251,-73.94645539,23,MANHATTAN,NY
1271,Club/Bar/Restaurant,10016,NEW YORK,40.74478006,-73.97588188,12,MANHATTAN,NY
1272,Club/Bar/Restaurant,11238,,40.67250249,-73.95780388,25,BROOKLYN,NY
1273,Club/Bar/Restaurant,10040,NEW YORK,40.85660476,-73.93219449,10,MANHATTAN,NY
1274,Club/Bar/Restaurant,10019,NEW YORK,40.76545533,-73.98750219,13,MANHATTAN,NY
1275,Club/Bar/Restaurant,10453,BRONX,40.85833748,-73.90265424,36,BRONX,NY
1276,Club/Bar/Restaurant,11222,,40.724578,-73.95526711,35,BROOKLYN,NY
1277,Club/Bar/Restaurant,10013,NEW YORK,40.71610813,-73.99984849,14,MANHATTAN,NY
1278,Club/Bar/Restaurant,11368,CORONA,40.75277207,-73.86418165,14,QUEENS,NY
1279,Club/Bar/Restaurant,11249,,40.72221014,-73.95755956,22,BROOKLYN,NY
1280,Club/Bar/Restaurant,10014,NEW YORK,40.73457209,-74.00224438,16,MANHATTAN,NY
1281,Club/Bar/Restaurant,10128,NEW YORK,40.7804436,-73.95281395,12,MANHATTAN,NY
1282,Club/Bar/Restaurant,10465,BRONX,40.83087217,-73.82638709,10,BRONX,NY
1283,Club/Bar/Restaurant,11201,,40.69466861,-73.99388395,11,BROOKLYN,NY
1284,Club/Bar/Restaurant,10021,NEW YORK,40.77122551,-73.95658242,10,MANHATTAN,NY
1285,Club/Bar/Restaurant,10464,BRONX,40.84986646,-73.78754215,14,BRONX,NY
1286,Club/Bar/Restaurant,10307,STATEN ISLAND,40.51479975,-74.24842949,110,STATEN ISLAND,NY
1287,Club/Bar/Restaurant,10003,NEW YORK,40.73035573,-73.98999114,25,MANHATTAN,NY
1288,Club/Bar/Restaurant,11218,,40.63755382,-73.96831094,38,BROOKLYN,NY
1289,Club/Bar/Restaurant,11206,,40.704234,-73.9330095,31,BROOKLYN,NY
1290,Club/Bar/Restaurant,11421,WOODHAVEN,40.69160096,-73.86536281,15,QUEENS,NY
1291,Club/Bar/Restaurant,11106,ASTORIA,40.75562188,-73.92500256,64,QUEENS,NY
1292,Club/Bar/Restaurant,10307,STATEN ISLAND,40.51362974,-74.2512771,20,STATEN ISLAND,NY
1293,Club/Bar/Restaurant,10017,NEW YORK,40.75246678,-73.97026304,245,MANHATTAN,NY
1294,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,40.75598053,-73.88144289,14,QUEENS,NY
1295,Club/Bar/Restaurant,10024,NEW YORK,40.7845544,-73.97728661,103,MANHATTAN,NY
1296,Club/Bar/Restaurant,11238,,40.67804218,-73.96871351,13,BROOKLYN,NY
1297,Club/Bar/Restaurant,10012,NEW YORK,40.72842386,-73.99967889,11,MANHATTAN,NY
1298,Club/Bar/Restaurant,10307,STATEN ISLAND,40.51370173,-74.25098966,25,STATEN ISLAND,NY
1299,Club/Bar/Restaurant,10018,NEW YORK,40.75505561,-73.98859419,10,MANHATTAN,NY
1300,Club/Bar/Restaurant,10003,NEW YORK,40.72802505,-73.98629693,42,MANHATTAN,NY
1301,Club/Bar/Restaurant,11228,,40.61128741,-74.0093319,15,BROOKLYN,NY
1302,Club/Bar/Restaurant,11203,,40.6494905,-73.93012743,20,BROOKLYN,NY
1303,Club/Bar/Restaurant,11103,ASTORIA,40.77023389,-73.91561027,26,QUEENS,NY
1304,Club/Bar/Restaurant,10009,NEW YORK,40.7259883,-73.98516809,22,MANHATTAN,NY
1305,Club/Bar/Restaurant,10034,NEW YORK,40.86643394,-73.92833399,77,MANHATTAN,NY
1306,Club/Bar/Restaurant,10011,NEW YORK,40.74360495,-73.99444243,30,MANHATTAN,NY
1307,Club/Bar/Restaurant,10012,NEW YORK,40.72851718,-73.99988815,12,MANHATTAN,NY
1308,Club/Bar/Restaurant,10027,NEW YORK,40.81398419,-73.94654754,171,MANHATTAN,NY
1309,Club/Bar/Restaurant,11238,,40.68268425,-73.96180317,17,BROOKLYN,NY
1310,Club/Bar/Restaurant,10465,BRONX,40.81953104,-73.81753607,19,BRONX,NY
1311,Club/Bar/Restaurant,11104,SUNNYSIDE,40.74727733,-73.92420714,72,QUEENS,NY
1312,Club/Bar/Restaurant,11234,,40.61901245,-73.92587647,36,BROOKLYN,NY
1313,Club/Bar/Restaurant,11238,,40.68161246,-73.95797118,19,BROOKLYN,NY
1314,Club/Bar/Restaurant,10075,NEW YORK,40.7707057,-73.95388227,11,MANHATTAN,NY
1315,Club/Bar/Restaurant,10009,NEW YORK,40.72267233,-73.98296454,39,MANHATTAN,NY
1316,Club/Bar/Restaurant,11220,,40.6471866,-74.00816575,11,BROOKLYN,NY
1317,Club/Bar/Restaurant,11385,RIDGEWOOD,40.70311348,-73.90818264,13,QUEENS,NY
1318,Club/Bar/Restaurant,10023,NEW YORK,40.77242019,-73.97872407,30,MANHATTAN,NY
1319,Club/Bar/Restaurant,10010,NEW YORK,40.74058992,-73.98187736,18,MANHATTAN,NY
1320,Club/Bar/Restaurant,10014,NEW YORK,40.74002303,-74.00605526,10,MANHATTAN,NY
1321,Club/Bar/Restaurant,11211,,40.71300542,-73.93635895,58,BROOKLYN,NY
1322,Club/Bar/Restaurant,10036,NEW YORK,40.76135772,-73.9905099,16,MANHATTAN,NY
1323,Club/Bar/Restaurant,10023,NEW YORK,40.77303219,-73.9782834,87,MANHATTAN,NY
1324,Club/Bar/Restaurant,11238,,40.68244394,-73.96570085,24,BROOKLYN,NY
1325,Club/Bar/Restaurant,11211,,40.70852773,-73.95816341,13,BROOKLYN,NY
1326,Club/Bar/Restaurant,10031,NEW YORK,40.83022246,-73.94768359,31,MANHATTAN,NY
1327,Club/Bar/Restaurant,11211,,40.71810371,-73.95004428,15,BROOKLYN,NY
1328,Club/Bar/Restaurant,10463,BRONX,40.87957459,-73.90431552,26,BRONX,NY
1329,Club/Bar/Restaurant,11237,,40.70498071,-73.92028784,23,BROOKLYN,NY
1330,Club/Bar/Restaurant,10030,NEW YORK,40.81437291,-73.9443688,93,MANHATTAN,NY
1331,Club/Bar/Restaurant,11215,,40.66364413,-73.98968396,17,BROOKLYN,NY
1332,Club/Bar/Restaurant,11238,,40.68113675,-73.95566761,10,BROOKLYN,NY
1333,Club/Bar/Restaurant,11209,,40.63404998,-74.02674784,16,BROOKLYN,NY
1334,Club/Bar/Restaurant,11209,,40.62566796,-74.02418675,17,BROOKLYN,NY
1335,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.75443052,-73.9337206,26,QUEENS,NY
1336,Club/Bar/Restaurant,10310,STATEN ISLAND,40.63354698,-74.12407536,209,STATEN ISLAND,NY
1337,Club/Bar/Restaurant,11102,ASTORIA,40.77152041,-73.92651543,17,QUEENS,NY
1338,Club/Bar/Restaurant,10458,BRONX,40.85737258,-73.88601586,10,BRONX,NY
1339,Club/Bar/Restaurant,11214,,40.60502681,-74.00486539,18,BROOKLYN,NY
1340,Club/Bar/Restaurant,10036,NEW YORK,40.7572323,-73.98979219,39,MANHATTAN,NY
1341,Club/Bar/Restaurant,10464,BRONX,40.85084212,-73.78824389,13,BRONX,NY
1342,Club/Bar/Restaurant,11222,,40.73444802,-73.95495738,11,BROOKLYN,NY
1343,Club/Bar/Restaurant,10001,NEW YORK,40.74499613,-73.98877275,19,MANHATTAN,NY
1344,Club/Bar/Restaurant,11217,,40.68002534,-73.97450642,21,BROOKLYN,NY
1345,Club/Bar/Restaurant,10465,BRONX,40.82592677,-73.82137752,54,BRONX,NY
1346,Club/Bar/Restaurant,10003,NEW YORK,40.72618332,-73.98632618,20,MANHATTAN,NY
1347,Club/Bar/Restaurant,10472,BRONX,40.82835954,-73.88184148,36,BRONX,NY
1348,Club/Bar/Restaurant,11234,,40.61927054,-73.92185985,12,BROOKLYN,NY
1349,Club/Bar/Restaurant,11217,,40.68629416,-73.97346557,25,BROOKLYN,NY
1350,Club/Bar/Restaurant,11201,,40.68727394,-73.99010939,24,BROOKLYN,NY
1351,Club/Bar/Restaurant,10003,NEW YORK,40.72582685,-73.98967794,19,MANHATTAN,NY
1352,Club/Bar/Restaurant,10009,NEW YORK,40.72972602,-73.98085924,14,MANHATTAN,NY
1353,Club/Bar/Restaurant,10029,NEW YORK,40.79600328,-73.93540919,15,MANHATTAN,NY
1354,Club/Bar/Restaurant,11209,,40.62346224,-74.03105917,34,BROOKLYN,NY
1355,Club/Bar/Restaurant,10003,NEW YORK,40.72588449,-73.98965268,11,MANHATTAN,NY
1356,Club/Bar/Restaurant,10040,NEW YORK,40.85932419,-73.93123734,223,MANHATTAN,NY
1357,Club/Bar/Restaurant,11203,,40.63733699,-73.93079592,28,BROOKLYN,NY
1358,Club/Bar/Restaurant,11231,,40.68262178,-73.99325769,10,BROOKLYN,NY
1359,Club/Bar/Restaurant,11103,ASTORIA,40.75812247,-73.91716691,15,QUEENS,NY
1360,Club/Bar/Restaurant,10014,NEW YORK,40.73940544,-74.00644854,11,MANHATTAN,NY
1361,Club/Bar/Restaurant,10012,NEW YORK,40.72418316,-74.00319648,10,MANHATTAN,NY
1362,Club/Bar/Restaurant,10014,NEW YORK,40.73981713,-74.00680222,44,MANHATTAN,NY
1363,Club/Bar/Restaurant,10031,NEW YORK,40.82450978,-73.95185049,41,MANHATTAN,NY
1364,Club/Bar/Restaurant,11205,,40.69491177,-73.953181,19,BROOKLYN,NY
1365,Club/Bar/Restaurant,11106,ASTORIA,40.75471111,-73.92575434,17,QUEENS,NY
1366,Club/Bar/Restaurant,11201,,40.68736451,-73.99003366,13,BROOKLYN,NY
1367,Club/Bar/Restaurant,11104,SUNNYSIDE,40.74653461,-73.91782372,14,QUEENS,NY
1368,Club/Bar/Restaurant,10034,NEW YORK,40.86596699,-73.92776686,26,MANHATTAN,NY
1369,Club/Bar/Restaurant,10029,NEW YORK,40.79770616,-73.94860847,13,MANHATTAN,NY
1370,Club/Bar/Restaurant,11249,,40.71638437,-73.96142312,22,BROOKLYN,NY
1371,Club/Bar/Restaurant,10467,BRONX,40.88188601,-73.86373345,22,BRONX,NY
1372,Club/Bar/Restaurant,10003,NEW YORK,40.72424568,-73.98774082,26,MANHATTAN,NY
1373,Club/Bar/Restaurant,11238,,40.68207438,-73.9602135,13,BROOKLYN,NY
1374,Club/Bar/Restaurant,10009,NEW YORK,40.72725629,-73.98447148,46,MANHATTAN,NY
1375,Club/Bar/Restaurant,10461,BRONX,40.83349654,-73.82850509,20,BRONX,NY
1376,Club/Bar/Restaurant,10011,NEW YORK,40.73899939,-74.00076141,11,MANHATTAN,NY
1377,Club/Bar/Restaurant,10028,NEW YORK,40.77729237,-73.95215543,37,MANHATTAN,NY
1378,Club/Bar/Restaurant,10301,STATEN ISLAND,40.63098847,-74.1021192,27,STATEN ISLAND,NY
1379,Club/Bar/Restaurant,10011,NEW YORK,40.73994328,-73.99156306,15,MANHATTAN,NY
1380,Club/Bar/Restaurant,10018,NEW YORK,40.76003236,-74.00275781,18,MANHATTAN,NY
1381,Club/Bar/Restaurant,11103,ASTORIA,40.76201265,-73.9109929,24,QUEENS,NY
1382,Club/Bar/Restaurant,10459,BRONX,40.82138121,-73.90090178,12,BRONX,NY
1383,Club/Bar/Restaurant,10036,NEW YORK,40.76337544,-73.9964587,10,MANHATTAN,NY
1384,Club/Bar/Restaurant,10466,BRONX,40.90151967,-73.84693744,14,BRONX,NY
1385,Club/Bar/Restaurant,11249,,40.71863699,-73.95900843,15,BROOKLYN,NY
1386,Club/Bar/Restaurant,10031,NEW YORK,40.83050507,-73.94746295,33,MANHATTAN,NY
1387,Club/Bar/Restaurant,10012,NEW YORK,40.72976329,-73.99878408,11,MANHATTAN,NY
1388,Club/Bar/Restaurant,10036,NEW YORK,40.75846113,-73.98286876,15,MANHATTAN,NY
1389,Club/Bar/Restaurant,10001,NEW YORK,40.74718652,-73.98969629,13,MANHATTAN,NY
1390,Club/Bar/Restaurant,10040,NEW YORK,40.86466396,-73.92888905,10,MANHATTAN,NY
1391,Club/Bar/Restaurant,11249,,40.71488601,-73.96226087,10,BROOKLYN,NY
1392,Club/Bar/Restaurant,11434,JAMAICA,40.68149095,-73.77232272,16,QUEENS,NY
1393,Club/Bar/Restaurant,11249,,40.71070488,-73.96853587,20,BROOKLYN,NY
1394,Club/Bar/Restaurant,11373,ELMHURST,40.73748845,-73.88345324,19,QUEENS,NY
1395,Club/Bar/Restaurant,10034,NEW YORK,40.8670152,-73.92310895,55,MANHATTAN,NY
1396,Club/Bar/Restaurant,10308,STATEN ISLAND,40.54452762,-74.14067346,21,STATEN ISLAND,NY
1397,Club/Bar/Restaurant,11211,,40.71407488,-73.95115833,13,BROOKLYN,NY
1398,Club/Bar/Restaurant,10018,NEW YORK,40.76139103,-74.0017363,20,MANHATTAN,NY
1399,Club/Bar/Restaurant,11222,,40.7288524,-73.95741462,10,BROOKLYN,NY
1400,Club/Bar/Restaurant,10034,NEW YORK,40.86582691,-73.9276007,116,MANHATTAN,NY
1401,Club/Bar/Restaurant,11418,RICHMOND HILL,40.69701262,-73.83697034,26,QUEENS,NY
1402,Club/Bar/Restaurant,10002,NEW YORK,40.72176714,-73.98749235,62,MANHATTAN,NY
1403,Club/Bar/Restaurant,10013,NEW YORK,40.71919324,-73.99984127,30,MANHATTAN,NY
1404,Club/Bar/Restaurant,11238,,40.67569953,-73.95613989,10,BROOKLYN,NY
1405,Club/Bar/Restaurant,10014,NEW YORK,40.74026183,-74.00586403,24,MANHATTAN,NY
1406,Club/Bar/Restaurant,10312,STATEN ISLAND,40.54051909,-74.17716522,26,STATEN ISLAND,NY
1407,Club/Bar/Restaurant,10025,NEW YORK,40.80115778,-73.96788631,29,MANHATTAN,NY
1408,Club/Bar/Restaurant,10002,NEW YORK,40.71996664,-73.98802299,56,MANHATTAN,NY
1409,Club/Bar/Restaurant,11213,,40.67058189,-73.93095248,25,BROOKLYN,NY
1410,Club/Bar/Restaurant,10465,BRONX,40.8262017,-73.82167669,10,BRONX,NY
1411,Club/Bar/Restaurant,10029,NEW YORK,40.79546828,-73.9358106,17,MANHATTAN,NY
1412,Club/Bar/Restaurant,11213,,40.67071912,-73.93094873,15,BROOKLYN,NY
1413,Club/Bar/Restaurant,10065,NEW YORK,40.76167245,-73.96044751,60,MANHATTAN,NY
1414,Club/Bar/Restaurant,10022,NEW YORK,40.75707705,-73.96693659,16,MANHATTAN,NY
1415,Club/Bar/Restaurant,10128,NEW YORK,40.78151772,-73.94857764,11,MANHATTAN,NY
1416,Club/Bar/Restaurant,11215,,40.67482164,-73.97635782,14,BROOKLYN,NY
1417,Club/Bar/Restaurant,11220,,40.63834188,-74.01735262,12,BROOKLYN,NY
1418,Club/Bar/Restaurant,11106,ASTORIA,40.7630701,-73.92770879,23,QUEENS,NY
1419,Club/Bar/Restaurant,11217,,40.68154141,-73.97925782,42,BROOKLYN,NY
1420,Club/Bar/Restaurant,11225,,40.66569819,-73.95090178,24,BROOKLYN,NY
1421,Club/Bar/Restaurant,11249,,40.71770885,-73.95787266,10,BROOKLYN,NY
1422,Club/Bar/Restaurant,11106,ASTORIA,40.75625559,-73.92450373,12,QUEENS,NY
1423,Club/Bar/Restaurant,11106,ASTORIA,40.75548198,-73.92513266,17,QUEENS,NY
1424,Club/Bar/Restaurant,11423,HOLLIS,40.70925791,-73.77552104,34,QUEENS,NY
1425,Club/Bar/Restaurant,10009,NEW YORK,40.72726727,-73.98449673,,MANHATTAN,NY
1426,Club/Bar/Restaurant,11238,,40.67535923,-73.95628432,34,BROOKLYN,NY
1427,Club/Bar/Restaurant,10009,NEW YORK,40.72767633,-73.98521823,26,MANHATTAN,NY
1428,Club/Bar/Restaurant,10011,NEW YORK,40.74228478,-74.0044171,17,MANHATTAN,NY
1429,Club/Bar/Restaurant,10034,NEW YORK,40.86821952,-73.91824099,30,MANHATTAN,NY
1430,Club/Bar/Restaurant,10031,NEW YORK,40.83068342,-73.94735801,13,MANHATTAN,NY
1431,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,40.7557629,-73.88335269,18,QUEENS,NY
1432,Club/Bar/Restaurant,10003,NEW YORK,40.72726477,-73.98640894,14,MANHATTAN,NY
1433,Club/Bar/Restaurant,11377,WOODSIDE,40.73938896,-73.9202178,17,QUEENS,NY
1434,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.7495058,-73.95515292,11,QUEENS,NY
1435,Club/Bar/Restaurant,10040,NEW YORK,40.85783979,-73.9320414,33,MANHATTAN,NY
1436,Club/Bar/Restaurant,11219,,40.64043183,-73.99432131,26,BROOKLYN,NY
1437,Club/Bar/Restaurant,11225,,40.65904306,-73.96052639,10,BROOKLYN,NY
1438,Club/Bar/Restaurant,11210,,40.63523081,-73.95023243,11,BROOKLYN,NY
1439,Club/Bar/Restaurant,10001,NY,40.75155382,-74.00362729,45,MANHATTAN,NY
1440,Club/Bar/Restaurant,11360,BAYSIDE,40.78655569,-73.79308146,17,QUEENS,NY
1441,Club/Bar/Restaurant,11213,,40.670532,-73.93015946,31,BROOKLYN,NY
1442,Club/Bar/Restaurant,11414,HOWARD BEACH,40.64911954,-73.83738647,95,QUEENS,NY
1443,Club/Bar/Restaurant,11235,,40.58790188,-73.95588792,74,BROOKLYN,NY
1444,Club/Bar/Restaurant,11249,,40.72228696,-73.9574621,17,BROOKLYN,NY
1445,Club/Bar/Restaurant,10009,NEW YORK,40.72631194,-73.98336048,39,MANHATTAN,NY
1446,Club/Bar/Restaurant,10013,NEW YORK,40.72050519,-73.99683617,15,MANHATTAN,NY
1447,Club/Bar/Restaurant,10002,NEW YORK,40.7202352,-73.98447673,10,MANHATTAN,NY
1448,Club/Bar/Restaurant,10464,BRONX,40.85320563,-73.78991724,10,BRONX,NY
1449,Club/Bar/Restaurant,11217,,40.67987442,-73.97471558,17,BROOKLYN,NY
1450,Club/Bar/Restaurant,10028,NEW YORK,40.77719359,-73.95223855,41,MANHATTAN,NY
1451,Club/Bar/Restaurant,10469,BRONX,40.87432431,-73.8568751,10,BRONX,NY
1452,Club/Bar/Restaurant,11102,ASTORIA,40.77279783,-73.91610164,54,QUEENS,NY
1453,Club/Bar/Restaurant,10014,NEW YORK,40.73938894,-74.00684909,37,MANHATTAN,NY
1454,Club/Bar/Restaurant,10003,NEW YORK,40.72648555,-73.98921603,16,MANHATTAN,NY
1455,Club/Bar/Restaurant,10018,NEW YORK,40.7565272,-73.99401904,11,MANHATTAN,NY
1456,Club/Bar/Restaurant,10003,NEW YORK,40.73453342,-73.99226737,17,MANHATTAN,NY
1457,Club/Bar/Restaurant,10301,STATEN ISLAND,40.63770615,-74.07981556,19,STATEN ISLAND,NY
1458,Club/Bar/Restaurant,11203,,40.65982841,-73.94763701,10,BROOKLYN,NY
1459,Club/Bar/Restaurant,10024,NEW YORK,40.78358839,-73.97801636,13,MANHATTAN,NY
1460,Club/Bar/Restaurant,11102,ASTORIA,40.7664578,-73.92042364,22,QUEENS,NY
1461,Club/Bar/Restaurant,11103,ASTORIA,40.76132004,-73.91709074,11,QUEENS,NY
1462,Club/Bar/Restaurant,11432,JAMAICA,40.70789538,-73.78647615,16,QUEENS,NY
1463,Club/Bar/Restaurant,11206,,40.69779413,-73.93670886,15,BROOKLYN,NY
1464,Club/Bar/Restaurant,10023,NEW YORK,40.77139424,-73.98215781,14,MANHATTAN,NY
1465,Club/Bar/Restaurant,11238,,40.67928681,-73.96360417,10,BROOKLYN,NY
1466,Club/Bar/Restaurant,10308,STATEN ISLAND,40.54430774,-74.14090687,34,STATEN ISLAND,NY
1467,Club/Bar/Restaurant,11203,,40.66049705,-73.93978989,68,BROOKLYN,NY
1468,Club/Bar/Restaurant,11201,,40.6981756,-73.9849579,59,BROOKLYN,NY
1469,Club/Bar/Restaurant,11205,,40.69132926,-73.95175916,17,BROOKLYN,NY
1470,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.74725134,-73.95259565,15,QUEENS,NY
1471,Club/Bar/Restaurant,11238,,40.67407979,-73.96304823,21,BROOKLYN,NY
1472,Club/Bar/Restaurant,10003,NEW YORK,40.73445655,-73.99206531,10,MANHATTAN,NY
1473,Club/Bar/Restaurant,10033,NEW YORK,40.84571889,-73.93635125,13,MANHATTAN,NY
1474,Club/Bar/Restaurant,11226,,40.63952685,-73.95126694,11,BROOKLYN,NY
1475,Club/Bar/Restaurant,10011,NEW YORK,40.73231592,-74.00051236,12,MANHATTAN,NY
1476,Club/Bar/Restaurant,10012,NEW YORK,40.72417495,-74.00226207,22,MANHATTAN,NY
1477,Club/Bar/Restaurant,10002,NEW YORK,40.72150321,-73.98395693,15,MANHATTAN,NY
1478,Club/Bar/Restaurant,11209,,40.62501047,-74.03042587,29,BROOKLYN,NY
1479,Club/Bar/Restaurant,10302,STATEN ISLAND,40.6298145,-74.14039929,24,STATEN ISLAND,NY
1480,Club/Bar/Restaurant,11209,,40.62490067,-74.03048346,65,BROOKLYN,NY
1481,Club/Bar/Restaurant,11238,,40.67358845,-73.96295477,18,BROOKLYN,NY
1482,Club/Bar/Restaurant,10036,NEW YORK,40.76007077,-73.99654912,12,MANHATTAN,NY
1483,Club/Bar/Restaurant,11206,,40.70836494,-73.94336077,12,BROOKLYN,NY
1484,Club/Bar/Restaurant,10002,NEW YORK,40.71848659,-73.98309187,17,MANHATTAN,NY
1485,Club/Bar/Restaurant,11211,,40.71281939,-73.95511268,60,BROOKLYN,NY
1486,Club/Bar/Restaurant,11234,,40.61896075,-73.92658253,44,BROOKLYN,NY
1487,Club/Bar/Restaurant,10009,NEW YORK,40.72727826,-73.98456889,21,MANHATTAN,NY
1488,Club/Bar/Restaurant,10016,NEW YORK,40.74830206,-73.97833838,10,MANHATTAN,NY
1489,Club/Bar/Restaurant,11206,,40.71066973,-73.93653431,20,BROOKLYN,NY
1490,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.75427528,-73.93586473,17,QUEENS,NY
1491,Club/Bar/Restaurant,10023,NEW YORK,40.77149309,-73.98241411,19,MANHATTAN,NY
1492,Club/Bar/Restaurant,10463,BRONX,40.87802224,-73.90240484,10,BRONX,NY
1493,Club/Bar/Restaurant,10032,NEW YORK,40.83745035,-73.93869013,22,MANHATTAN,NY
1494,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.75178639,-73.94792566,12,QUEENS,NY
1495,Club/Bar/Restaurant,11375,FOREST HILLS,40.71010746,-73.84870075,56,QUEENS,NY
1496,Club/Bar/Restaurant,10458,BRONX,40.85441802,-73.88753192,14,BRONX,NY
1497,Club/Bar/Restaurant,10009,NEW YORK,40.72463439,-73.98018965,33,MANHATTAN,NY
1498,Club/Bar/Restaurant,11210,,40.63520061,-73.95020002,16,BROOKLYN,NY
1499,Club/Bar/Restaurant,11101,LONG ISLAND CITY,40.74261883,-73.95415793,10,QUEENS,NY
1500,Club/Bar/Restaurant,11377,WOODSIDE,40.74507493,-73.90428495,22,QUEENS,NY
1501,Club/Bar/Restaurant,11415,KEW GARDENS,40.70603768,-73.83142988,20,QUEENS,NY
1502,Club/Bar/Restaurant,10036,NEW YORK,40.76009771,-73.98862943,72,MANHATTAN,NY
1503,Club/Bar/Restaurant,10461,BRONX,40.85163365,-73.84400868,16,BRONX,NY
1504,Club/Bar/Restaurant,10472,BRONX,40.82605852,-73.87829732,19,BRONX,NY
1505,Club/Bar/Restaurant,10022,NEW YORK,40.75707156,-73.96692938,17,MANHATTAN,NY
1506,Club/Bar/Restaurant,10010,NEW YORK,40.7379031,-73.9838339,41,MANHATTAN,NY
1507,Club/Bar/Restaurant,11215,,40.66315501,-73.98470988,31,BROOKLYN,NY
1508,Club/Bar/Restaurant,11377,WOODSIDE,40.7536108,-73.90392257,10,QUEENS,NY
1509,Club/Bar/Restaurant,11220,,40.64182776,-74.01738596,11,BROOKLYN,NY
1510,Club/Bar/Restaurant,10034,NEW YORK,40.86676099,-73.92061093,44,MANHATTAN,NY
